9CCA    bian
9CCF    guan
9CCE    ta
9CCD    qi
9CCC    ao
9CC3    sai
652B    jue
9CC7    huang
9CC6    fu
9CC5    qiu
652E    nang
6512    zan cuan
6518    rang
6500    pan
6509    huo
9CE2    li
77FD    xi
77FF    kuang
77FE    fan
77F8    gan
77F6    ji
77F3    shi dan
77ED    duan
77EC    cuo
77EE    ai
77E9    ju
77EB    jiao
9B1F    huan
77E5    zhi
77E7    shen
77E3    yi
77E2    shi
77DC    jin qin
77DB    mao
77D7    chu
77CD    jue
97AD    bian
97AF    jian
97AB    ju
97A0    ju
97A3    rou
97B4    bei
97B2    gou
9B23    lie
978D    an
978B    xie
9785    yang
9798    shao qiao
9B2F    chang
9794    man
9791    da
9792    qiao
5FF1    chen
5FF5    nian
5FFB    xin
5FF8    niu
5FFF    fen
5FFE    kai
5FFD    hu
5FE1    chong
5FE0    zhong
5FE7    you
5FE4    wu
5FEB    kuai
5FEA    zhong song
9B3C    gui
5FED    bian
636E    ju
5FD1    te
5FD0    tan
5FD7    zhi
5FD6    cun
5FD9    mang
5FD8    wang
5FDD    tian
5FC3    xin
96B3    hui
5FC6    yi
5FC5    bi
5FC4    piao xin
5FC9    dao
5FCF    chan
5FCD    ren
5FCC    ji
6367    peng
96BC    sun
96BD    juan
8C1B    di
8C1A    yan
8C19    an
968B    sui
8C1F    mo
8C1D    pian
8C1C    mi
8C13    wei
8C12    ye
8C11    xue
8C10    xie
8C17    chan
8C16    xuan
8C15    yu
8C14    e
8C0B    mou
8C0A    yi
8C08    tan
8C0F    jian
8C0E    huang
8C0D    die
8C0C    chen
8C03    diao tiao
8C02    shen
8C01    shei
8C00    yu
8C07    sui
8C06    zhun
8C05    liang
8C04    chan
9690    yin
8C33    yan
8C32    jue
8C31    pu
8C30    lan
8C37    gu
8C36    chen
8C35    zhan
8C34    qian
8C2B    jian
8C2A    zhe
8C29    man
8C28    jin
8C2F    qiao
8C2E    zen jian
8C2D    tan
8C2C    miu
8C23    yao
8C22    xie
8C21    su
8C20    dang
8C27    mi
8C26    qian
8C25    shi
8C24    bang
6349    zhuo
6346    kun
969C    zhang
876E    fu
8764    qiu you
8765    mao
8760    fu
8763    you
877C    lou
877D    chun
877E    rong
877B    nan
8774    hu
8776    die
8770    kui
874C    ke
874E    xie
8748    guo
8749    chan
8747    ying
8759    bian
8757    huang
8753    yu
5085    fu
4F30    gu
5080    kui
4F36    ling
4F34    ban
508D    bang
4F38    shen
5088    li
4F3D    qie ga jia
4F3C    shi si
4F22    ya
4F20    chuan zhuan
4F27    cang
4F26    lun
4F25    chang
4F24    shang
4F2B    zhu
4F2A    wei
4F2F    bo bai
6D0B    yang
50A5    tang
4F11    xiu
4F10    fa
4F17    zhong
50A3    dai
50AC    cui
4F1A    kuai hui
4F19    huo
4F18    you
4F1F    wei
50A9    nuo
4F01    qi
50B2    ao
4F0A    yi
4F09    kang
4F0F    fu
4F0E    ji
4F0D    wu
50BB    sha
6E6B    qiu
6E6E    yan
6D35    xun
6E7E    wan
6E7F    shi
6E43    pai
6E44    mei
6E4E    mian
6E4D    tuan
6E53    pen
6E56    hu
6E54    jian
6E5B    zhan
6E58    xiang
6E5F    huang
7EAF    chun
7EAC    wei
7EAD    yun
7EAA    ji
7EAB    ren
7EA8    wan
7EA9    kuang
7EA6    yue
7EA7    ji
7EA4    xian qian
7EA5    ge he
7EA2    hong
7EA3    zhou
7EA0    jiu
7EA1    yu
7EBE    shu
7EBF    xian
7EBD    niu
7EBA    fang
7EB8    zhi
7EB9    wen
7EB6    guan lun
7EB7    fen
919B    quan
7EB2    gang
7EB3    na
7EB0    pi
7EB1    sha
7E82    zuan
7E9B    dao
66B9    xian
66BE    tun
66B4    bao pu
66A8    ji
66AE    mu
66A7    ai
9C7C    yu
9C7F    you
669D    ming
6691    shu
6697    an
6696    nuan
668C    kui
6682    zan
6D2E    tao
6687    xia
6684    xuan
5F77    pang
5F71    ying
5F70    zhang
5F73    chi
5F7C    bi
5F79    yi
5F7B    che
5F64    tong
5F66    yan
5F61    shan
5F62    xing
5F6D    peng
5F6C    bin
5F69    cai
5F6A    biao
5F55    lu
5F57    hui
5F56    tuan
5F50    ji
5F53    dang
5F52    gui
5F5D    yi
5F58    zhi
5F40    gou
8C98    mo
8C94    pi
8C8C    mao
8C89    he hao
8C8A    mo
8C85    xiu
8C82    diao
646D    zhi
64C2    lei
9139    zou
6479    mo
9732    lu lou
9730    xian
7640    huang
973E    mai
764D    ban
764C    ai
9738    ba
9739    pi
7656    pi
7654    yi
765E    lai
972D    ai
972A    yin
9716    lin
7663    xuan
9713    ni
971E    xia
971C    shuang
766B    dian
9706    ting
9707    zhen
9704    xiao
9700    xu
9701    ji
970E    sha
767E    bo bai
767D    bai
970D    huo
767B    deng
9708    pei
9709    mei
4FB5    qin
500F    shu
500C    guan
500D    bei
9FA0    yue
4FBF    pian bian
4FA5    yao jiao
501F    jie
501C    ti
4FA6    zhen
501A    yi
4FA0    xia
4FA3    lv
5019    hou
4FAC    nong
5014    jue
4FAE    wu
4FA9    kuai
4FA8    qiao
4FAA    chai
502E    luo
4F94    mou
4F97    dong
502D    wo
502A    ni
5028    ju
5029    qian
5026    juan
5025    kong
4F9B    gong
5021    chang
503E    qing
4F84    zhi
503C    zhi
503A    zhai
4F83    kan
4F8D    shi
4F8F    zhu
4F89    kua
4F88    chi
4F8B    li
6FE0    hao
6FE1    ru
6FEE    pu
6FEF    zhuo
6FC0    ji
6FC2    lian
6FC9    sui
6FD1    lai
6FD2    bin
6FDE    bi
586C    yuan
6124    fen
87FE    chan
5757    kuai
87F9    xie
87E5    huang
87E0    pan
87EE    shan
87EA    hui
87D2    mang
64D7    pi
87D1    zhang
87DB    peng
87C6    ma
613F    yuan
87C0    shuai
87CA    mao
87CB    xi
575A    jian
5740    zhi
98E7    sun
574F    huai
911E    yin
5777    ke
4E5F    ye
7934    bo
793A    shi
793B    shi
793C    li
793E    she
7924    ca
577B    chi di
7913    jiang
4E4D    zha
791E    meng
7901    jiao
4E4F    fa
7905    dun
4E48    me
5760    zhui
663C    zhou
663E    xian
6635    ni
6634    mao
6636    chang
6631    yu
662D    zhao
662F    shi
6628    zuo
6625    chun
6627    mei
6620    ying
661D    zan
661F    xing
6619    tan
6615    xin
6614    xi
6613    yi
660C    chang
660F    hun
660E    ming
660A    hao
4E43    nai
6600    yun
6603    ze
6602    ang
6C26    hai
94B8    bu
94B9    bo
94BA    yue
76CA    yi
94BC    mu
94BD    tan
94BE    jia
76CE    ang
94B0    yu
94B1    qian
94B2    zheng
94B3    qian
94B4    gu
94B5    bo
94B6    ke
94B7    po
94A8    wu
94A9    gou
76DB    sheng cheng
94AB    fang
94AC    huo
94AD    tou
76DF    meng
94AF    ba
94A0    na
94A1    bei
94A2    gang
76D2    he
94A4    qian
76D4    kui
94A6    qin
76D6    ge gai
9499    gai
949A    bu
949B    tai
949C    ju
949D    dun
949E    chao
76EE    mu
9490    shan
9492    fan
9493    diao
76E5    guan
9495    nv
9497    chai
76F9    dun
76F8    xiang
948A    zhao
948B    po
948C    liao
948D    tu
948E    qian
948F    chuan
76F1    xu
76F2    mang
9485    jin
9486    ga
9487    yi
5EFF    nian
5EFE    gong
5EFA    jian
5EF7    ting
5EF6    yan
5EF4    yin
5EEA    lin
5EE8    xie
5EDB    chan
5ED6    liao
5ED3    kuo
5ED2    ao
5ED1    jin qin
6C2F    lv
5ECA    lang
5EC9    lian
8D27    huo
8D26    zhang
8D25    bai
8D24    xian
8D23    ze
8D22    cai
8D21    gong
8D2F    guan
8D2E    zhu
8D2D    gou
8D2C    bian
8D2B    pin
8D2A    tan
8D29    fan
8D28    zhi
8D37    dai
8D36    kuang
8D35    gui
8D34    tie
8D33    shi
8D32    fen ben bi
8D31    jian
8D30    er
8D3F    hui
8D3E    gu jia
8D3D    zhi
8D3C    zei
8D3B    yi
8D3A    he
8D39    fei
8D38    mao
8D1F    fu
8D1E    zhen
8D1D    bei
8478    xi
847A    qi
8471    cong
8473    wei
8475    kui
8476    ting
8469    pa
846B    hu
846C    zang
846D    jia
8461    pu
8463    dong
8459    xiang
845A    shen ren
845B    ge
845C    qia
8451    feng
8457    zhu
8446    bao
4E3F    pie
4E3E    ju
4E3D    li
5793    gai
4E3B    zhu
4E3A    wei
4E39    dan
4E38    wan
4E36    zhu
4E34    lin
4E32    chuan
4E30    feng
5782    chui
5783    la
5784    long
5785    long
5786    lu
4E27    sang
4E25    yan
4E24    liang
578C    tong
4E22    diu
4E1E    cheng
4E1D    si
4E1C    dong
57B4    nao
4E1A    ye
4E19    bing
4E18    qiu
57B8    huan
4E16    shi
4E15    pi
4E14    qie
4E13    zhuan
4E11    chou
4E10    gai
57A0    yin
57A1    fa
57A2    gou
4E0C    ji
4E0B    xia
4E0A    shang
4E09    san
57A7    shang
4E07    wan mo
57A9    e
57AB    dian
4E03    qi
57AD    ya
57AE    kua
4E00    yi
6F6E    chao
6F6D    tan
6F66    liao
6F62    huang
6F7C    tong
6F7A    chan
6F78    shan
6F74    zhu
6F72    shao
6F4D    wei
6F4B    lian
6F46    ying
6F47    xiao
6F5E    lu
6F5C    qian
6F58    pan
79BA    yu
79BB    li
79B9    yu
79BE    he
79BD    qin
79B3    rang
79A7    xi
799A    zhuo
798A    xi
798F    fu
7980    bing
7981    jin
7984    lu
7985    shan chan
94C3    ling
6787    pi
6784    gou
6781    ji
678B    fang
6789    wang
6797    lin
6795    zhen
6790    xi
679E    zong cong
679D    zhi
679C    guo
679A    mei
6798    rui
67A7    jian
67A5    li
67A3    zao
67A2    shu
67AF    ku
67AD    xiao
67AB    feng
67AA    qiang
67A8    cheng
67B7    jia
67B6    jia
67B5    xiao
67B3    zhi
67B0    ping
67B8    gou ju
748B    zhang
53C8    you
8DA3    qu
8DB8    dun
8DBA    fu
8DBC    jian
8DBF    ta
8DBE    zhi
8DB1    zan
8DB3    zu
8DB5    bao bo
8DB4    pa
8D8B    qu
8D8A    yue
8D81    chen
8D85    chao
8D84    qie ju
8D9F    tang
8D91    zi
943E    bei
8D94    lie
5E42    mi
5E45    fu
5E44    wo
5E4C    huang
5E55    mu
5E54    man
5E5B    zhang
5E5E    fu
5E61    fan
5E62    chuang zhuang
5E73    ping
5E72    gan
5E74    nian
5E76    bing
5E78    xing
5E7B    huan
5E7A    yao
5E7D    you
5E7C    you
5E7F    guang
715E    sha
6C68    mi
715C    yu
7145    duan
714A    xuan
714E    jian
714C    huang
7173    hu
7172    bao
717A    tui
7178    bian
717D    shan
7167    zhao
7166    xu
7164    mei
7168    wei
716E    zhu
28    (
29    )
